Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
"verifyElementPropertyValue(a, ""ObjReturn.RequestOfITSupporter[0].RequestOfITSupporter[0].ServiceId"", 1)",,,2019-02-13 16:25:21,2019-02-13 16:25:21,0.059s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn.RequestOfITSupporter[0].RequestOfITSupporter[0].ServiceName"", ""WIFI"")",,,2019-02-13 16:25:21,2019-02-13 16:25:21,0.049s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn.RequestOfITSupporter[0].RequestOfITSupporter[0].ServiceItemId"", 6)",,,2019-02-13 16:25:21,2019-02-13 16:25:21,0.032s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn.RequestOfITSupporter[0].RequestOfITSupporter[0].ServiceItemName"", ""Wifi chậm"")",,,2019-02-13 16:25:21,2019-02-13 16:25:21,0.066s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn.RequestOfITSupporter[0].RequestOfITSupporter[0].RequestName"", ""The Coffee House - Chi nhánh số 1 - Wifi chậm"")",,,2019-02-13 16:25:21,2019-02-13 16:25:21,0.047s,PASSED
"verifyElementPropertyValue(a, ""ObjReturn.RequestOfITSupporter[0].RequestOfITSupporter[0].RequestDesciption"", ""anh"")",,,2019-02-13 16:25:21,2019-02-13 16:25:21,0.051s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn.RequestOfITSupporter[0].RequestOfITSupporter[0].AgencyTelephone"", ""0397934468"")",,,2019-02-13 16:25:21,2019-02-13 16:25:22,0.045s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn.RequestOfITSupporter[0].RequestOfITSupporter[0].CreateDate"", ""09:47 16/02/2019"")",,,2019-02-13 16:25:22,2019-02-13 16:25:22,0.031s,PASSED
"verifyElementPropertyValue(a, ""ObjReturn.RequestOfITSupporter[0].RequestOfITSupporter[0].UpdateDate"", ""15:39 17/02/2019"")",,,2019-02-13 16:25:22,2019-02-13 16:25:22,0.040s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn.RequestOfITSupporter[0].RequestOfITSupporter[0].StartTime"", ""00:00 02/02/2019"")",,,2019-02-13 16:25:22,2019-02-13 16:25:22,0.042s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn.RequestOfITSupporter[0].RequestOfITSupporter[0].EndTime"", ""15:38 02/02/2019"")",,,2019-02-13 16:25:22,2019-02-13 16:25:22,0.025s,PASSED
"verifyElementPropertyValue(a, ""ObjReturn.RequestOfITSupporter[0].RequestOfITSupporter[0].RequestStatus"", ""Chờ nhân viên xử lý"")",,,2019-02-13 16:25:22,2019-02-13 16:25:22,0.048s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn.RequestOfITSupporter[0].RequestOfITSupporter[0].RequestStatusValue"", 1)",,,2019-02-13 16:25:22,2019-02-13 16:25:22,0.055s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn.RequestOfITSupporter[0].RequestOfITSupporter[0].RequestEstimationTime"", ""12"")",,,2019-02-13 16:25:22,2019-02-13 16:25:22,0.049s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn.RequestOfITSupporter[0].RequestOfITSupporter[0].NumberOfTicketDone"", 1)",,,2019-02-13 16:25:22,2019-02-13 16:25:22,0.052s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn.RequestOfITSupporter[0].RequestOfITSupporter[0].NumberTicketInProcessing"", 1)",,,2019-02-13 16:25:22,2019-02-13 16:25:22,0.065s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn.RequestOfITSupporter[0].RequestOfITSupporter[0].NumberOfTicket"", 1)",,,2019-02-13 16:25:22,2019-02-13 16:25:22,0.045s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn.RequestOfITSupporter[0].RequestOfITSupporter[0].ITSupporterName"", ""Lê Hồng Ân"")",,,2019-02-13 16:25:22,2019-02-13 16:25:22,0.069s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn.RequestOfITSupporter[0].RequestOfITSupporter[0].ITSupporterPhone"", ""0152012421"")",,,2019-02-13 16:25:22,2019-02-13 16:25:22,0.058s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn.RequestOfITSupporter[0].RequestOfITSupporter[0].FeedBack"", ""Nice job test!"")",,,2019-02-13 16:25:22,2019-02-13 16:25:22,0.041s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn.RequestOfITSupporter[0].RequestOfITSupporter[0].Rating"", 5)",,,2019-02-13 16:25:22,2019-02-13 16:25:22,0.034s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn.RequestOfITSupporter[0].RequestOfITSupporter[0].Priority"", ""Thấp"")",,,2019-02-13 16:25:22,2019-02-13 16:25:22,0.026s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn.RequestOfITSupporter[0].RequestOfITSupporter[0].PriorityValue"", 3)",,,2019-02-13 16:25:22,2019-02-13 16:25:22,0.034s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn.RequestOfITSupporter[0].RequestOfITSupporter[0].Tickets"", ""1"")",,,2019-02-13 16:25:22,2019-02-13 16:25:22,0.057s,FAILED
,,,,,,
Test Cases/ITSupporter/16ViewITSupporterStatisticToday,,,2019-02-13 16:25:22,2019-02-13 16:25:23,0.494s,FAILED
"a = sendRequest(findTestObject(""ITSupporter/16ViewITSupporterStatisticToday""))",,,2019-02-13 16:25:23,2019-02-13 16:25:23,0.059s,PASSED
"verifyResponseStatusCode(a, 200)",,,2019-02-13 16:25:23,2019-02-13 16:25:23,0.001s,PASSED
"verifyElementPropertyValue(a, ""ObjReturn.ITSupporterId"", 2)",,,2019-02-13 16:25:23,2019-02-13 16:25:23,0.025s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn.ITSupporterName"", ""Phạm Phú Tiến"")",,,2019-02-13 16:25:23,2019-02-13 16:25:23,0.025s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn.TotalTimesSupport"", 1)",,,2019-02-13 16:25:23,2019-02-13 16:25:23,0.027s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn.TotalTimeSupport"", ""0 giờ 59 phút"")",,,2019-02-13 16:25:23,2019-02-13 16:25:23,0.026s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn.TotalTimesSupportInThisMonth"", """")",,,2019-02-13 16:25:23,2019-02-13 16:25:23,0.027s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn.TotalTimeSupportInThisMonth"", """")",,,2019-02-13 16:25:23,2019-02-13 16:25:23,0.022s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn.RequestOfITSupporter[0].MonthYearGroup"", """")",,,2019-02-13 16:25:23,2019-02-13 16:25:23,0.015s,FAILED
,,,,,,
Test Cases/ITSupporter/24CheckDeviceInfoByCode,,,2019-02-13 16:25:23,2019-02-13 16:25:25,2.098s,FAILED
"a = sendRequest(findTestObject(""ITSupporter/24CheckDeviceInfoByCode""))",,,2019-02-13 16:25:23,2019-02-13 16:25:23,0.145s,PASSED
"verifyResponseStatusCode(a, 200)",,,2019-02-13 16:25:23,2019-02-13 16:25:23,0.001s,PASSED
"verifyElementPropertyValue(a, ""ObjReturn.NumericalOrder"", """")",,,2019-02-13 16:25:23,2019-02-13 16:25:23,0.031s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn.DeviceId"", 8)",,,2019-02-13 16:25:23,2019-02-13 16:25:23,0.032s,PASSED
"verifyElementPropertyValue(a, ""ObjReturn.AgencyName"", ""Uni deli"")",,,2019-02-13 16:25:23,2019-02-13 16:25:23,0.029s,PASSED
"verifyElementPropertyValue(a, ""ObjReturn.AgencyId"", 17)",,,2019-02-13 16:25:23,2019-02-13 16:25:23,0.047s,PASSED
"verifyElementPropertyValue(a, ""ObjReturn.DeviceTypeId"", 4)",,,2019-02-13 16:25:23,2019-02-13 16:25:23,0.020s,PASSED
"verifyElementPropertyValue(a, ""ObjReturn.DeviceTypeName"", ""Pos"")",,,2019-02-13 16:25:23,2019-02-13 16:25:23,0.025s,PASSED
"verifyElementPropertyValue(a, ""ObjReturn.DeviceName"", ""POS Sunmi"")",,,2019-02-13 16:25:23,2019-02-13 16:25:23,0.024s,PASSED
"verifyElementPropertyValue(a, ""ObjReturn.DeviceCode"", ""P00DDS"")",,,2019-02-13 16:25:23,2019-02-13 16:25:23,0.044s,PASSED
"verifyElementPropertyValue(a, ""ObjReturn.GuarantyStartDate"", ""00:00 17/10/2018"")",,,2019-02-13 16:25:23,2019-02-13 16:25:24,0.057s,PASSED
"verifyElementPropertyValue(a, ""ObjReturn.GuarantyEndDate"", ""00:00 17/10/2019"")",,,2019-02-13 16:25:24,2019-02-13 16:25:24,0.042s,PASSED
"verifyElementPropertyValue(a, ""ObjReturn.GuarantyStatus"", ""Còn bảo hành"")",,,2019-02-13 16:25:24,2019-02-13 16:25:24,0.064s,PASSED
"verifyElementPropertyValue(a, ""ObjReturn.Ip"", ""6.3.11.5"")",,,2019-02-13 16:25:24,2019-02-13 16:25:24,0.050s,PASSED
"verifyElementPropertyValue(a, ""ObjReturn.Port"", ""80"")",,,2019-02-13 16:25:24,2019-02-13 16:25:24,0.032s,PASSED
"verifyElementPropertyValue(a, ""ObjReturn.DeviceAccount"", ""admin"")",,,2019-02-13 16:25:24,2019-02-13 16:25:24,0.065s,PASSED
"verifyElementPropertyValue(a, ""ObjReturn.DevicePassword"", ""admin"")",,,2019-02-13 16:25:24,2019-02-13 16:25:24,0.060s,PASSED
"verifyElementPropertyValue(a, ""ObjReturn.SettingDate"", ""00:00 17/10/2018"")",,,2019-02-13 16:25:24,2019-02-13 16:25:24,0.068s,PASSED
"verifyElementPropertyValue(a, ""ObjReturn.Other"", ""sadasd"")",,,2019-02-13 16:25:24,2019-02-13 16:25:24,0.052s,PASSED
"verifyElementPropertyValue(a, ""ObjReturn.IsDelete"", false)",,,2019-02-13 16:25:24,2019-02-13 16:25:24,0.043s,PASSED
"verifyElementPropertyValue(a, ""ObjReturn.CreateDate"", ""00:00 10/10/2018"")",,,2019-02-13 16:25:24,2019-02-13 16:25:24,0.040s,PASSED
"verifyElementPropertyValue(a, ""ObjReturn.UpdateDate"", ""00:00 10/10/2018"")",,,2019-02-13 16:25:24,2019-02-13 16:25:24,0.045s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn.CompanyName"", ""Uni space"")",,,2019-02-13 16:25:24,2019-02-13 16:25:24,0.028s,PASSED
"verifyElementPropertyValue(a, ""ObjReturn.CompanyId"", 2)",,,2019-02-13 16:25:24,2019-02-13 16:25:24,0.037s,PASSED
"verifyElementPropertyValue(a, ""ObjReturn.TicketList[0].TicketId"", 11)",,,2019-02-13 16:25:24,2019-02-13 16:25:24,0.041s,PASSED
"verifyElementPropertyValue(a, ""ObjReturn.TicketList[0].RequestId"", 4)",,,2019-02-13 16:25:24,2019-02-13 16:25:24,0.044s,PASSED
"verifyElementPropertyValue(a, ""ObjReturn.TicketList[0].DeviceId"", 8)",,,2019-02-13 16:25:24,2019-02-13 16:25:24,0.047s,PASSED
"verifyElementPropertyValue(a, ""ObjReturn.TicketList[0].ServiceItemName"", ""Sửa chữa máy POS  không in được."")",,,2019-02-13 16:25:24,2019-02-13 16:25:24,0.040s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn.TicketList[0].Desciption"", ""Được Thêm bởi Admin vào lúc 1/17/2019 9:42:44 AM cho sự cố Uni deli - Sửa chữa máy POS  không in được."")",,,2019-02-13 16:25:24,2019-02-13 16:25:24,0.023s,PASSED
"verifyElementPropertyValue(a, ""ObjReturn.TicketList[0].CreateDate"", ""09:42 17/01/2019"")",,,2019-02-13 16:25:24,2019-02-13 16:25:24,0.026s,PASSED
"verifyElementPropertyValue(a, ""ObjReturn.TicketList[0].UpdateDate"", ""09:42 17/01/2019"")",,,2019-02-13 16:25:24,2019-02-13 16:25:24,0.028s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn.TicketList[1].TicketId"", 12)",,,2019-02-13 16:25:24,2019-02-13 16:25:24,0.036s,PASSED
"verifyElementPropertyValue(a, ""ObjReturn.TicketList[1].RequestId"", 12)",,,2019-02-13 16:25:24,2019-02-13 16:25:24,0.038s,PASSED
"verifyElementPropertyValue(a, ""ObjReturn.TicketList[1].DeviceId"", 8)",,,2019-02-13 16:25:24,2019-02-13 16:25:25,0.042s,PASSED
"verifyElementPropertyValue(a, ""ObjReturn.TicketList[1].ServiceItemName"", ""Sửa chữa máy POS  không in được."")",,,2019-02-13 16:25:25,2019-02-13 16:25:25,0.031s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn.TicketList[1].Desciption"", null)",,,2019-02-13 16:25:25,2019-02-13 16:25:25,0.034s,PASSED
"verifyElementPropertyValue(a, ""ObjReturn.TicketList[1].CreateDate"", ""09:45 17/01/2019"")",,,2019-02-13 16:25:25,2019-02-13 16:25:25,0.037s,PASSED
"verifyElementPropertyValue(a, ""ObjReturn.TicketList[1].UpdateDate"", null)",,,2019-02-13 16:25:25,2019-02-13 16:25:25,0.064s,PASSED
"verifyElementPropertyValue(a, ""ObjReturn.TicketList[2].TicketId"", 13)",,,2019-02-13 16:25:25,2019-02-13 16:25:25,0.030s,PASSED
"verifyElementPropertyValue(a, ""ObjReturn.TicketList[2].RequestId"", 8)",,,2019-02-13 16:25:25,2019-02-13 16:25:25,0.039s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn.TicketList[2].DeviceId"", 8)",,,2019-02-13 16:25:25,2019-02-13 16:25:25,0.034s,PASSED
"verifyElementPropertyValue(a, ""ObjReturn.TicketList[2].ServiceItemName"", ""Sửa chữa máy POS  không in được."")",,,2019-02-13 16:25:25,2019-02-13 16:25:25,0.032s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn.TicketList[2].Desciption"", ""Được Thêm bởi Admin vào lúc 1/17/2019 12:24:23 PM cho sự cố Uni deli - Sửa chữa máy POS  không in được."")",,,2019-02-13 16:25:25,2019-02-13 16:25:25,0.029s,PASSED
"verifyElementPropertyValue(a, ""ObjReturn.TicketList[2].CreateDate"", ""12:24 17/01/2019"")",,,2019-02-13 16:25:25,2019-02-13 16:25:25,0.040s,PASSED
"verifyElementPropertyValue(a, ""ObjReturn.TicketList[2].UpdateDate"", null)",,,2019-02-13 16:25:25,2019-02-13 16:25:25,0.029s,FAILED
